Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Southeast,Weekly,"2018-07-22 00:00:00",Organic,1.410000000,133268.73,1820.30,22642.29,81.92,108724.22,82131.76,26592.46,0.00
Spokane,Weekly,"2018-07-22 00:00:00",Organic,1.650000000,6656.90,288.42,2309.46,0.00,4059.02,1098.17,2960.85,0.00
"St. Louis",Weekly,"2018-07-22 00:00:00",Organic,1.790000000,7810.00,986.41,2992.71,3.52,3827.36,3422.23,405.13,0.00
Syracuse,Weekly,"2018-07-22 00:00:00",Organic,1.230000000,5644.54,82.60,89.26,0.00,5472.68,4298.79,1173.89,0.00
Tampa,Weekly,"2018-07-22 00:00:00",Organic,1.480000000,10550.97,177.40,1292.36,0.00,9081.21,6049.74,3031.47,0.00
West,Weekly,"2018-07-22 00:00:00",Organic,1.670000000,277833.86,32588.30,68681.42,218.32,176345.82,113225.53,63114.23,6.06
"West Tex/New Mexico",Weekly,"2018-07-22 00:00:00",Organic,1.400000000,29976.06,3821.31,3155.53,8.76,22990.46,22118.83,871.63,0.00
"Total U.S.",Weekly,"2018-07-29 00:00:00",Organic,1.590000000,1450807.92,119851.15,323668.09,2166.07,1004974.70,758763.61,246156.48,54.61
Albany,Weekly,"2018-07-29 00:00:00",Organic,1.570000000,3094.90,103.77,224.04,0.00,2767.09,2767.09,0.00,0.00
Atlanta,Weekly,"2018-07-29 00:00:00",Organic,1.600000000,25574.11,167.89,5573.82,0.00,19832.40,8025.21,11807.19,0.00
Baltimore/Washington,Weekly,"2018-07-29 00:00:00",Organic,1.500000000,37999.19,1139.43,4690.34,48.36,32121.06,32038.45,82.61,0.00
Boise,Weekly,"2018-07-29 00:00:00",Organic,1.790000000,3728.47,0.00,1263.94,0.00,2464.53,805.36,1659.17,0.00
Boston,Weekly,"2018-07-29 00:00:00",Organic,1.610000000,34337.27,46.57,2065.32,0.00,32225.38,26873.28,5352.10,0.00
Buffalo/Rochester,Weekly,"2018-07-29 00:00:00",Organic,1.230000000,13837.78,350.07,172.02,0.00,13315.69,4702.47,8613.22,0.00
California,Weekly,"2018-07-29 00:00:00",Organic,1.820000000,210402.83,30527.44,95731.93,0.00,84143.46,83495.57,647.89,0.00
Charlotte,Weekly,"2018-07-29 00:00:00",Organic,2.010000000,12049.35,13.13,5561.41,117.75,6357.06,6330.39,26.67,0.00
Chicago,Weekly,"2018-07-29 00:00:00",Organic,1.410000000,39653.73,292.59,13812.08,0.00,25549.06,12868.30,12680.76,0.00
Cincinnati/Dayton,Weekly,"2018-07-29 00:00:00",Organic,1.560000000,20887.64,768.62,5661.85,0.00,14457.17,3432.12,11025.05,0.00
Columbus,Weekly,"2018-07-29 00:00:00",Organic,1.340000000,12609.62,626.26,2038.73,0.00,9917.25,2986.95,6930.30,0.00
"Dallas/Ft. Worth",Weekly,"2018-07-29 00:00:00",Organic,1.370000000,24139.77,3552.72,503.16,0.00,20083.89,18292.73,1791.16,0.00
Denver,Weekly,"2018-07-29 00:00:00",Organic,1.550000000,27356.06,5872.45,1762.96,75.59,19645.06,15538.91,4106.15,0.00
Detroit,Weekly,"2018-07-29 00:00:00",Organic,1.250000000,21257.79,795.38,4221.51,0.00,16186.95,5862.94,10324.01,0.00
"Grand Rapids",Weekly,"2018-07-29 00:00:00",Organic,1.300000000,13461.22,58.69,4509.17,0.00,8893.36,8795.05,98.31,0.00
"Great Lakes",Weekly,"2018-07-29 00:00:00",Organic,1.380000000,213183.69,5777.82,46641.95,4.80,160611.21,89689.56,70921.65,0.00
Harrisburg/Scranton,Weekly,"2018-07-29 00:00:00",Organic,1.450000000,14138.45,465.82,316.03,0.00,13356.60,12922.24,434.36,0.00
Hartford/Springfield,Weekly,"2018-07-29 00:00:00",Organic,2.000000000,14918.68,175.78,5666.63,5.69,9070.58,9049.35,21.23,0.00
Houston,Weekly,"2018-07-29 00:00:00",Organic,1.140000000,28129.67,6116.76,73.36,0.00,21939.55,21462.88,476.67,0.00
Indianapolis,Weekly,"2018-07-29 00:00:00",Organic,1.400000000,10753.70,400.63,1715.23,0.00,8620.36,2738.22,5882.14,0.00
Jacksonville,Weekly,"2018-07-29 00:00:00",Organic,1.450000000,3025.39,75.59,644.06,5.28,2300.46,1840.00,460.46,0.00
"Las Vegas",Weekly,"2018-07-29 00:00:00",Organic,1.560000000,11831.36,1864.10,2419.33,0.00,7547.93,7488.38,59.55,0.00
"Los Angeles",Weekly,"2018-07-29 00:00:00",Organic,1.790000000,102241.61,21658.44,35796.87,0.00,44786.30,44209.25,577.05,0.00
Louisville,Weekly,"2018-07-29 00:00:00",Organic,1.670000000,6084.41,8.58,1402.89,0.00,4672.94,1499.05,3173.89,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-07-29 00:00:00",Organic,1.320000000,6019.06,91.35,535.55,0.00,5392.16,5382.16,10.00,0.00
Midsouth,Weekly,"2018-07-29 00:00:00",Organic,1.730000000,171124.82,2846.83,40583.78,536.11,127158.10,97334.85,29823.25,0.00
Nashville,Weekly,"2018-07-29 00:00:00",Organic,1.700000000,10948.77,26.43,2241.26,0.00,8681.08,2612.28,6068.80,0.00
"New Orleans/Mobile",Weekly,"2018-07-29 00:00:00",Organic,1.210000000,3715.75,373.28,119.76,0.00,3222.71,2557.79,664.92,0.00
"New York",Weekly,"2018-07-29 00:00:00",Organic,1.730000000,106676.99,15323.36,22927.57,1615.01,66811.05,66517.82,293.23,0.00
Northeast,Weekly,"2018-07-29 00:00:00",Organic,1.620000000,276945.37,25923.96,37119.00,1409.67,212492.74,189081.72,23411.02,0.00
"Northern New England",Weekly,"2018-07-29 00:00:00",Organic,1.450000000,24318.47,0.00,590.42,0.00,23728.05,23688.05,40.00,0.00
Orlando,Weekly,"2018-07-29 00:00:00",Organic,1.450000000,5773.26,152.33,1151.52,0.00,4469.41,4072.21,397.20,0.00
Philadelphia,Weekly,"2018-07-29 00:00:00",Organic,1.600000000,25342.55,3274.36,4176.75,7.61,17883.83,17360.06,523.77,0.00
Phoenix/Tucson,Weekly,"2018-07-29 00:00:00",Organic,1.360000000,23626.91,3545.28,3519.28,0.00,16562.35,16320.63,241.72,0.00
Pittsburgh,Weekly,"2018-07-29 00:00:00",Organic,1.460000000,12274.78,1124.65,1.75,0.00,11148.38,11131.71,16.67,0.00
Plains,Weekly,"2018-07-29 00:00:00",Organic,1.350000000,78221.96,6212.96,8822.56,0.00,63186.44,54838.10,8348.34,0.00
Portland,Weekly,"2018-07-29 00:00:00",Organic,1.800000000,35522.13,1739.28,11649.33,1.71,22131.81,2450.17,19672.14,9.50
Raleigh/Greensboro,Weekly,"2018-07-29 00:00:00",Organic,2.150000000,14789.76,37.72,5961.37,138.02,8652.65,8612.65,40.00,0.00
Richmond/Norfolk,Weekly,"2018-07-29 00:00:00",Organic,1.500000000,16500.40,27.20,3734.98,61.21,12677.01,8983.04,3693.97,0.00
Roanoke,Weekly,"2018-07-29 00:00:00",Organic,1.730000000,9800.29,258.29,1644.47,0.00,7897.53,3770.62,4126.91,0.00
Sacramento,Weekly,"2018-07-29 00:00:00",Organic,1.720000000,11828.06,1100.36,6144.20,0.00,4583.50,4580.17,3.33,0.00
"San Diego",Weekly,"2018-07-29 00:00:00",Organic,2.050000000,18901.46,4019.86,11545.66,0.00,3335.94,3332.61,3.33,0.00
"San Francisco",Weekly,"2018-07-29 00:00:00",Organic,1.870000000,37054.90,2040.02,20525.06,0.00,14489.82,14486.49,3.33,0.00
Seattle,Weekly,"2018-07-29 00:00:00",Organic,1.900000000,55691.64,1927.18,22761.96,1.32,31001.18,2566.38,28395.10,39.70
"South Carolina",Weekly,"2018-07-29 00:00:00",Organic,1.510000000,16551.14,50.34,4301.04,43.34,12156.42,9455.45,2700.97,0.00
"South Central",Weekly,"2018-07-29 00:00:00",Organic,1.310000000,128878.42,19490.97,4974.50,0.00,104412.95,86644.16,17768.79,0.00
Southeast,Weekly,"2018-07-29 00:00:00",Organic,1.430000000,111108.67,1032.21,20931.70,58.50,89086.26,63256.10,25830.16,0.00
Spokane,Weekly,"2018-07-29 00:00:00",Organic,1.760000000,6081.97,271.04,2503.97,0.00,3306.96,976.51,2330.45,0.00
"St. Louis",Weekly,"2018-07-29 00:00:00",Organic,1.760000000,9124.92,1199.50,3433.77,0.00,4491.65,4097.78,393.87,0.00
Syracuse,Weekly,"2018-07-29 00:00:00",Organic,1.230000000,4619.62,64.73,65.04,0.00,4489.85,2377.99,2111.86,0.00
Tampa,Weekly,"2018-07-29 00:00:00",Organic,1.430000000,4912.66,180.90,887.06,0.00,3844.70,3156.66,688.04,0.00
West,Weekly,"2018-07-29 00:00:00",Organic,1.710000000,260942.11,28038.97,68862.67,156.99,163883.48,94423.51,69405.36,54.61
"West Tex/New Mexico",Weekly,"2018-07-29 00:00:00",Organic,1.560000000,22426.34,2953.25,4195.24,46.71,15231.14,14331.79,899.35,0.00
"Total U.S.",Weekly,"2018-08-05 00:00:00",Organic,1.550000000,1537041.22,118782.50,302662.98,2121.03,1113399.18,877547.70,235831.77,19.71
Albany,Weekly,"2018-08-05 00:00:00",Organic,1.710000000,2670.35,45.94,433.47,0.00,2190.94,2187.61,3.33,0.00
Atlanta,Weekly,"2018-08-05 00:00:00",Organic,1.660000000,26108.87,151.55,5848.85,0.00,20108.47,6392.64,13715.83,0.00
Baltimore/Washington,Weekly,"2018-08-05 00:00:00",Organic,1.520000000,37955.13,1138.16,5502.34,53.80,31260.83,30458.06,802.77,0.00
Boise,Weekly,"2018-08-05 00:00:00",Organic,1.800000000,3507.48,0.00,1344.78,0.00,2162.70,879.80,1282.90,0.00
Boston,Weekly,"2018-08-05 00:00:00",Organic,1.710000000,33298.40,24.31,2272.57,0.00,31001.52,26765.00,4236.52,0.00
Buffalo/Rochester,Weekly,"2018-08-05 00:00:00",Organic,1.170000000,14020.49,288.51,139.52,0.00,13592.46,5308.38,8284.08,0.00
California,Weekly,"2018-08-05 00:00:00",Organic,1.690000000,236845.65,31510.96,94634.68,0.00,110700.01,110499.86,200.15,0.00
Charlotte,Weekly,"2018-08-05 00:00:00",Organic,2.140000000,11024.68,8.91,5852.02,126.48,5037.27,4893.94,143.33,0.00
Chicago,Weekly,"2018-08-05 00:00:00",Organic,1.550000000,37855.47,213.45,14543.52,0.00,23098.50,21831.05,1267.45,0.00
Cincinnati/Dayton,Weekly,"2018-08-05 00:00:00",Organic,1.600000000,22847.02,770.49,6038.88,0.00,16037.65,1671.65,14366.00,0.00
Columbus,Weekly,"2018-08-05 00:00:00",Organic,1.170000000,17734.01,950.09,2416.91,0.00,14364.32,8285.16,6079.16,0.00
"Dallas/Ft. Worth",Weekly,"2018-08-05 00:00:00",Organic,1.570000000,27077.68,4959.31,912.53,0.00,21205.84,18579.67,2626.17,0.00
Denver,Weekly,"2018-08-05 00:00:00",Organic,1.540000000,33054.89,7106.23,1159.01,152.59,24637.06,22725.79,1911.27,0.00
Detroit,Weekly,"2018-08-05 00:00:00",Organic,1.130000000,34195.11,975.79,4696.09,0.00,28508.72,17509.12,10999.60,0.00
"Grand Rapids",Weekly,"2018-08-05 00:00:00",Organic,1.260000000,9204.69,12.63,1100.36,0.00,8091.70,8019.59,72.11,0.00
"Great Lakes",Weekly,"2018-08-05 00:00:00",Organic,1.370000000,216697.32,6505.53,42867.93,3.20,167245.13,104064.00,63181.13,0.00
Harrisburg/Scranton,Weekly,"2018-08-05 00:00:00",Organic,1.570000000,12184.19,270.76,421.92,0.00,11491.51,9915.03,1576.48,0.00
Hartford/Springfield,Weekly,"2018-08-05 00:00:00",Organic,2.170000000,14441.34,105.34,5431.72,0.00,8904.28,8825.52,78.76,0.00
Houston,Weekly,"2018-08-05 00:00:00",Organic,0.840000000,101063.25,6980.82,174.79,0.00,93907.64,93340.97,566.67,0.00
Indianapolis,Weekly,"2018-08-05 00:00:00",Organic,1.340000000,11234.68,565.30,1596.80,0.00,9069.97,2224.30,6845.67,0.00
Jacksonville,Weekly,"2018-08-05 00:00:00",Organic,1.350000000,3519.98,65.26,611.39,0.00,2843.33,2843.33,0.00,0.00
"Las Vegas",Weekly,"2018-08-05 00:00:00",Organic,1.560000000,11511.93,1846.07,2180.62,0.00,7485.24,7421.50,63.74,0.00
"Los Angeles",Weekly,"2018-08-05 00:00:00",Organic,1.690000000,105646.26,20446.63,38272.25,0.00,46927.38,46768.15,159.23,0.00
Louisville,Weekly,"2018-08-05 00:00:00",Organic,1.740000000,5346.33,3.00,1373.24,0.00,3970.09,602.42,3367.67,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-08-05 00:00:00",Organic,1.270000000,8433.01,135.47,26.43,0.00,8271.11,8271.11,0.00,0.00
Midsouth,Weekly,"2018-08-05 00:00:00",Organic,1.780000000,162591.71,2691.57,42137.74,430.55,117331.85,81949.36,35382.49,0.00
Nashville,Weekly,"2018-08-05 00:00:00",Organic,1.750000000,10631.21,9.70,2662.78,0.00,7958.73,1553.80,6404.93,0.00
"New Orleans/Mobile",Weekly,"2018-08-05 00:00:00",Organic,1.130000000,3592.28,385.65,128.85,0.00,3077.78,2554.44,523.34,0.00
"New York",Weekly,"2018-08-05 00:00:00",Organic,1.930000000,89036.78,10956.20,13809.97,1621.64,62648.97,60886.89,1762.08,0.00
Northeast,Weekly,"2018-08-05 00:00:00",Organic,1.750000000,250104.35,18447.13,30865.47,1403.92,199387.83,175530.63,23857.20,0.00
"Northern New England",Weekly,"2018-08-05 00:00:00",Organic,1.650000000,26268.70,0.00,3897.93,0.00,22370.77,22280.77,90.00,0.00
Orlando,Weekly,"2018-08-05 00:00:00",Organic,1.390000000,10300.13,266.22,1069.84,0.00,8964.07,7913.04,1051.03,0.00
Philadelphia,Weekly,"2018-08-05 00:00:00",Organic,1.640000000,22262.58,2428.79,2675.46,3.02,17155.31,16151.98,1003.33,0.00
Phoenix/Tucson,Weekly,"2018-08-05 00:00:00",Organic,1.390000000,21136.39,3104.50,3304.36,0.00,14727.53,14386.10,341.43,0.00
Pittsburgh,Weekly,"2018-08-05 00:00:00",Organic,1.480000000,10337.88,1318.59,12.35,0.00,9006.94,8940.27,66.67,0.00
Plains,Weekly,"2018-08-05 00:00:00",Organic,1.520000000,55521.42,5055.38,7984.18,11.73,42470.13,32543.62,9926.51,0.00
Portland,Weekly,"2018-08-05 00:00:00",Organic,1.840000000,29734.70,1458.67,10860.04,0.00,17415.99,1784.85,15631.14,0.00
Raleigh/Greensboro,Weekly,"2018-08-05 00:00:00",Organic,2.310000000,12974.06,17.99,6248.61,108.09,6599.37,6422.70,176.67,0.00
Richmond/Norfolk,Weekly,"2018-08-05 00:00:00",Organic,1.510000000,17473.67,63.68,3923.78,43.36,13442.85,8754.99,4687.86,0.00
Roanoke,Weekly,"2018-08-05 00:00:00",Organic,1.750000000,10117.84,191.10,1648.02,0.00,8278.72,3288.48,4990.24,0.00
Sacramento,Weekly,"2018-08-05 00:00:00",Organic,1.560000000,15153.01,1123.47,5171.43,0.00,8858.11,8858.11,0.00,0.00
"San Diego",Weekly,"2018-08-05 00:00:00",Organic,1.770000000,21543.17,4153.84,13476.10,0.00,3913.23,3904.27,8.96,0.00
"San Francisco",Weekly,"2018-08-05 00:00:00",Organic,1.750000000,46507.63,3616.89,16722.07,0.00,26168.67,26165.34,3.33,0.00
Seattle,Weekly,"2018-08-05 00:00:00",Organic,2.020000000,40670.61,1259.48,14133.62,0.00,25277.51,1873.41,23389.46,14.64
"South Carolina",Weekly,"2018-08-05 00:00:00",Organic,1.590000000,14315.30,59.28,4807.89,36.79,9411.34,6591.58,2819.76,0.00
"South Central",Weekly,"2018-08-05 00:00:00",Organic,1.100000000,249702.14,25298.47,6676.10,0.00,217727.57,197642.15,20085.42,0.00
Southeast,Weekly,"2018-08-05 00:00:00",Organic,1.440000000,122944.90,1246.58,21178.58,40.98,100478.76,71198.55,29280.21,0.00
Spokane,Weekly,"2018-08-05 00:00:00",Organic,1.930000000,4814.37,275.55,2214.79,0.00,2324.03,670.85,1653.18,0.00
"St. Louis",Weekly,"2018-08-05 00:00:00",Organic,2.240000000,6031.17,667.17,3146.08,1.77,2216.15,706.67,1509.48,0.00
Syracuse,Weekly,"2018-08-05 00:00:00",Organic,1.250000000,4390.02,88.05,145.08,0.00,4156.89,1888.52,2268.37,0.00
Tampa,Weekly,"2018-08-05 00:00:00",Organic,1.400000000,8805.30,184.48,946.73,0.00,7674.09,6145.29,1528.80,0.00
West,Weekly,"2018-08-05 00:00:00",Organic,1.720000000,242633.68,28026.87,56318.29,230.63,158057.89,104119.52,53918.66,19.71
"West Tex/New Mexico",Weekly,"2018-08-05 00:00:00",Organic,1.560000000,23602.02,2495.34,4736.20,61.43,16309.05,15340.90,968.15,0.00
"Total U.S.",Weekly,"2018-08-12 00:00:00",Organic,1.640000000,1387186.89,143014.46,300616.10,2028.02,941458.73,728207.97,213199.11,51.65
Albany,Weekly,"2018-08-12 00:00:00",Organic,1.650000000,2337.09,17.66,434.39,0.00,1885.04,1841.71,43.33,0.00
Atlanta,Weekly,"2018-08-12 00:00:00",Organic,1.450000000,21313.70,210.00,8464.93,0.00,12638.77,6498.09,6140.68,0.00
Baltimore/Washington,Weekly,"2018-08-12 00:00:00",Organic,1.500000000,36837.10,1029.55,5310.31,51.37,30445.87,30052.92,392.95,0.00
Boise,Weekly,"2018-08-12 00:00:00",Organic,1.690000000,4392.96,0.00,957.49,0.00,3435.47,1195.09,2240.38,0.00
Boston,Weekly,"2018-08-12 00:00:00",Organic,1.710000000,26882.99,11.79,2302.18,0.00,24569.02,18634.98,5934.04,0.00
Buffalo/Rochester,Weekly,"2018-08-12 00:00:00",Organic,1.160000000,15715.26,266.90,165.39,0.00,15282.97,4231.12,11051.85,0.00
California,Weekly,"2018-08-12 00:00:00",Organic,1.730000000,217605.08,41258.23,73766.45,1.60,102578.80,101752.14,826.66,0.00
Charlotte,Weekly,"2018-08-12 00:00:00",Organic,2.070000000,10842.11,33.93,5342.47,93.65,5372.06,4497.64,874.42,0.00
Chicago,Weekly,"2018-08-12 00:00:00",Organic,1.580000000,40837.49,355.23,14931.92,0.00,25550.34,25363.50,186.84,0.00
Cincinnati/Dayton,Weekly,"2018-08-12 00:00:00",Organic,1.860000000,13530.06,796.12,6851.54,0.00,5882.40,1485.69,4396.71,0.00
Columbus,Weekly,"2018-08-12 00:00:00",Organic,1.550000000,8502.06,613.59,2304.20,0.00,5579.51,4097.67,1481.84,0.00
"Dallas/Ft. Worth",Weekly,"2018-08-12 00:00:00",Organic,1.600000000,29623.99,5430.62,694.66,0.00,23498.71,20422.56,3076.15,0.00
Denver,Weekly,"2018-08-12 00:00:00",Organic,1.620000000,27851.35,5247.04,2464.80,141.35,19998.16,12197.31,7800.85,0.00
Detroit,Weekly,"2018-08-12 00:00:00",Organic,1.480000000,14243.39,596.61,4556.17,0.00,9047.55,7152.58,1894.97,0.00
"Grand Rapids",Weekly,"2018-08-12 00:00:00",Organic,1.320000000,9546.55,38.60,1394.20,0.00,8113.75,8067.09,46.66,0.00
"Great Lakes",Weekly,"2018-08-12 00:00:00",Organic,1.530000000,164358.18,5452.66,43994.93,0.00,114841.01,91594.05,23246.96,0.00
Harrisburg/Scranton,Weekly,"2018-08-12 00:00:00",Organic,1.500000000,12413.98,431.14,301.96,0.00,11680.88,11552.47,128.41,0.00
Hartford/Springfield,Weekly,"2018-08-12 00:00:00",Organic,2.150000000,13451.12,130.69,5654.99,0.00,7665.44,7643.86,21.58,0.00
Houston,Weekly,"2018-08-12 00:00:00",Organic,1.450000000,29686.56,6814.73,121.08,0.00,22750.75,21950.75,800.00,0.00
Indianapolis,Weekly,"2018-08-12 00:00:00",Organic,1.350000000,8795.16,358.53,1630.99,0.00,6805.64,2438.33,4367.31,0.00
Jacksonville,Weekly,"2018-08-12 00:00:00",Organic,1.580000000,5895.35,205.59,1037.32,0.00,4652.44,2537.74,2114.70,0.00
"Las Vegas",Weekly,"2018-08-12 00:00:00",Organic,1.680000000,13066.15,3874.49,2438.05,0.00,6753.61,6636.03,117.58,0.00
"Los Angeles",Weekly,"2018-08-12 00:00:00",Organic,1.510000000,121326.96,20424.42,31118.72,0.00,69783.82,69353.82,430.00,0.00
Louisville,Weekly,"2018-08-12 00:00:00",Organic,1.630000000,3192.46,20.00,1549.06,0.00,1623.40,491.46,1131.94,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-08-12 00:00:00",Organic,1.270000000,7459.77,144.68,2.87,0.00,7312.22,7312.22,0.00,0.00
Midsouth,Weekly,"2018-08-12 00:00:00",Organic,1.730000000,141562.89,2952.01,44846.59,360.73,93403.56,80436.73,12966.83,0.00
Nashville,Weekly,"2018-08-12 00:00:00",Organic,1.540000000,6771.98,35.13,2623.21,0.00,4113.64,1407.05,2706.59,0.00
"New Orleans/Mobile",Weekly,"2018-08-12 00:00:00",Organic,1.400000000,3918.32,699.18,161.99,0.00,3057.15,1892.23,1164.92,0.00
"New York",Weekly,"2018-08-12 00:00:00",Organic,1.760000000,103761.14,18934.06,16747.94,1514.52,66564.62,66540.52,24.10,0.00
Northeast,Weekly,"2018-08-12 00:00:00",Organic,1.660000000,255921.09,28232.15,32652.70,1315.66,193720.58,166689.84,27030.74,0.00
"Northern New England",Weekly,"2018-08-12 00:00:00",Organic,1.570000000,15313.34,0.00,1600.54,0.00,13712.80,13629.47,83.33,0.00
Orlando,Weekly,"2018-08-12 00:00:00",Organic,1.500000000,12508.30,356.87,1546.09,0.00,10605.34,8301.33,2304.01,0.00
Philadelphia,Weekly,"2018-08-12 00:00:00",Organic,1.560000000,23991.36,3656.17,3312.01,9.46,17013.72,16920.11,93.61,0.00
Phoenix/Tucson,Weekly,"2018-08-12 00:00:00",Organic,1.520000000,20702.29,5538.58,3703.65,0.00,11460.06,11079.39,380.67,0.00
Pittsburgh,Weekly,"2018-08-12 00:00:00",Organic,1.460000000,12247.67,1255.09,98.84,0.00,10893.74,10723.74,170.00,0.00
Plains,Weekly,"2018-08-12 00:00:00",Organic,1.430000000,66347.81,5141.37,7225.83,7.07,53973.54,43671.80,10301.74,0.00
Portland,Weekly,"2018-08-12 00:00:00",Organic,1.690000000,44940.68,1200.07,11523.10,0.00,32217.51,11551.33,20662.38,3.80
Raleigh/Greensboro,Weekly,"2018-08-12 00:00:00",Organic,2.430000000,11788.86,135.29,5695.18,70.33,5888.06,5301.50,586.56,0.00
Richmond/Norfolk,Weekly,"2018-08-12 00:00:00",Organic,1.350000000,16017.29,90.75,4071.04,33.55,11821.95,11302.12,519.83,0.00
Roanoke,Weekly,"2018-08-12 00:00:00",Organic,1.540000000,7243.62,402.52,2650.17,0.00,4190.93,3344.10,846.83,0.00
Sacramento,Weekly,"2018-08-12 00:00:00",Organic,1.800000000,10384.58,2217.84,3763.41,1.34,4401.99,4385.32,16.67,0.00
"San Diego",Weekly,"2018-08-12 00:00:00",Organic,1.990000000,18672.23,3942.70,11743.21,0.00,2986.32,2859.66,126.66,0.00
"San Francisco",Weekly,"2018-08-12 00:00:00",Organic,2.230000000,30293.59,9433.52,10987.94,0.00,9872.13,9872.13,0.00,0.00
Seattle,Weekly,"2018-08-12 00:00:00",Organic,1.970000000,65663.56,1167.84,19341.90,0.00,45153.82,4230.39,40879.49,43.94
"South Carolina",Weekly,"2018-08-12 00:00:00",Organic,1.500000000,17269.14,101.14,5222.24,105.10,11840.66,9464.33,2376.33,0.00
"South Central",Weekly,"2018-08-12 00:00:00",Organic,1.540000000,134966.04,25913.96,7396.73,0.00,101655.35,84678.09,16977.26,0.00
Southeast,Weekly,"2018-08-12 00:00:00",Organic,1.410000000,122901.21,1828.73,27627.36,120.11,93325.01,70096.12,23228.89,0.00
Spokane,Weekly,"2018-08-12 00:00:00",Organic,1.810000000,7751.16,334.18,2401.55,0.00,5015.43,208.07,4802.75,4.61
"St. Louis",Weekly,"2018-08-12 00:00:00",Organic,2.250000000,4480.19,295.28,2689.58,0.00,1495.33,335.56,1159.77,0.00
Syracuse,Weekly,"2018-08-12 00:00:00",Organic,1.200000000,4319.67,72.15,93.89,0.00,4153.63,1614.94,2538.69,0.00
Tampa,Weekly,"2018-08-12 00:00:00",Organic,1.400000000,9715.72,255.01,1157.51,0.00,8303.20,6875.72,1427.48,0.00
West,Weekly,"2018-08-12 00:00:00",Organic,1.760000000,283524.69,32235.35,63105.51,222.86,187960.97,89289.28,98620.04,51.65
"West Tex/New Mexico",Weekly,"2018-08-12 00:00:00",Organic,1.640000000,26917.65,4766.90,5117.97,35.26,16997.52,16387.64,609.88,0.00
"Total U.S.",Weekly,"2018-08-19 00:00:00",Organic,1.640000000,1401564.09,152939.89,297706.16,1745.31,948992.75,759918.27,189013.68,60.80
Albany,Weekly,"2018-08-19 00:00:00",Organic,1.640000000,2707.01,30.70,516.02,0.00,2160.29,2133.63,26.66,0.00
Atlanta,Weekly,"2018-08-19 00:00:00",Organic,1.400000000,21721.58,207.71,7091.63,0.00,14422.24,11132.47,3289.77,0.00
Baltimore/Washington,Weekly,"2018-08-19 00:00:00",Organic,1.550000000,38226.49,995.02,5910.52,101.62,31219.33,30818.44,400.89,0.00
Boise,Weekly,"2018-08-19 00:00:00",Organic,1.960000000,3160.30,0.00,1074.18,0.00,2086.12,418.85,1667.27,0.00
Boston,Weekly,"2018-08-19 00:00:00",Organic,1.670000000,34618.20,25.35,2342.88,0.00,32249.97,26932.77,5317.20,0.00
Buffalo/Rochester,Weekly,"2018-08-19 00:00:00",Organic,1.150000000,17690.08,318.87,160.99,0.00,17210.22,12597.10,4613.12,0.00
California,Weekly,"2018-08-19 00:00:00",Organic,1.800000000,206988.24,50713.25,67236.53,0.00,89038.46,88482.92,555.54,0.00
Charlotte,Weekly,"2018-08-19 00:00:00",Organic,2.210000000,10378.91,30.43,5457.75,157.18,4733.55,3481.81,1251.74,0.00
Chicago,Weekly,"2018-08-19 00:00:00",Organic,1.710000000,45783.78,395.18,18414.06,0.00,26974.54,26724.39,250.15,0.00
Cincinnati/Dayton,Weekly,"2018-08-19 00:00:00",Organic,1.840000000,17549.81,889.01,7056.43,0.00,9604.37,1725.30,7879.07,0.00
Columbus,Weekly,"2018-08-19 00:00:00",Organic,1.700000000,7941.55,601.96,2270.13,0.00,5069.46,3675.93,1393.53,0.00
"Dallas/Ft. Worth",Weekly,"2018-08-19 00:00:00",Organic,1.630000000,29205.44,5733.55,1011.93,0.00,22459.96,18485.50,3974.46,0.00
